Date,Open,High,Low,Close,Adj Close,Volume
2024-06-17,96.85,98.83,95.38,96.5,96.58,72297389
2024-06-18,97.35,99.46,95.15,96.72,96.7,35666611
2024-06-19,96.34,97.72,95.24,96.51,96.44,76514692
2024-06-20,99.08,101.45,98.4,99.35,99.31,80458016
2024-06-21,98.55,99.37,96.55,98.29,98.17,52221631
2024-06-24,102.42,104.4,100.51,102.05,102.25,78973301
2024-06-25,101.42,102.12,100.05,101.68,101.67,66097548
2024-06-26,99.89,100.72,97.99,99.41,99.48,46876863
2024-06-27,100.17,101.34,98.95,99.58,99.53,94870027
2024-06-28,98.48,99.34,96.02,97.72,97.62,61570589
2024-07-01,97.48,98.48,95.45,96.45,96.43,65056452
2024-07-02,96.68,99.19,95.74,97.18,97.29,63789303
2024-07-03,98.21,98.92,97.75,98.2,98.15,115573376
2024-07-04,97.16,99.0,95.67,97.15,97.07,73933604
2024-07-05,98.88,99.22,97.35,98.94,98.96,77105379
2024-07-08,100.68,103.03,99.75,101.07,101.12,64281087
2024-07-09,102.84,105.84,100.61,103.76,103.93,88189816
2024-07-10,104.86,105.98,102.57,104.8,104.84,120271228
2024-07-11,106.96,109.43,106.57,107.46,107.53,94088835
2024-07-12,103.98,106.37,102.09,103.93,104.0,95382159
2024-07-15,102.89,105.47,101.81,103.38,103.26,92727833
2024-07-16,101.15,102.88,98.62,101.82,101.73,46265807
2024-07-17,102.23,103.52,101.44,102.09,101.98,55193573
2024-07-18,101.18,103.18,100.31,101.09,100.96,69807574
2024-07-19,101.18,102.0,99.66,100.83,100.91,58173835
2024-07-22,105.72,107.87,103.58,104.36,104.39,51671178
2024-07-23,104.26,105.18,102.25,104.08,104.09,38947968
2024-07-24,105.21,107.35,103.59,104.91,104.64,46814963
2024-07-25,103.84,104.84,103.19,104.52,104.73,68559649
2024-07-26,103.9,104.92,102.53,104.71,104.61,73199521
2024-07-29,105.76,108.4,102.43,104.77,104.98,56821756
2024-07-30,105.08,107.97,102.97,105.66,105.51,77100667
2024-07-31,107.28,110.35,105.88,107.95,107.86,64434315
2024-08-01,111.22,113.9,110.34,111.25,111.01,109858027
2024-08-02,111.86,113.21,111.27,111.92,111.96,70875094
2024-08-05,112.55,114.06,110.07,113.17,113.04,95698624
2024-08-06,110.69,111.35,108.7,110.9,110.78,80528642
2024-08-07,111.59,113.04,109.14,110.77,110.62,45913686
2024-08-08,112.17,113.42,109.69,112.71,112.8,72657582
2024-08-09,113.58,117.22,113.13,114.54,114.62,48667900
2024-08-12,115.67,115.8,113.02,115.02,115.23,72214858
2024-08-13,117.27,117.79,116.2,116.93,116.85,57782867
2024-08-14,117.58,118.83,117.12,118.02,118.04,85727629
2024-08-15,119.5,121.35,118.05,120.65,120.49,46883420
2024-08-16,120.79,122.11,119.55,121.33,121.29,75386917
2024-08-19,120.57,122.63,117.73,120.61,120.55,91636857
2024-08-20,122.25,123.33,120.33,121.4,121.46,103043019
2024-08-21,114.5,117.03,112.14,115.21,115.33,57399144
2024-08-22,116.0,118.66,113.8,116.06,116.18,75467413
2024-08-23,109.17,110.86,106.88,108.73,108.64,79993033
2024-08-26,103.95,107.32,101.55,105.46,105.57,128892962
2024-08-27,107.03,108.07,105.22,106.37,106.36,44657514
2024-08-28,106.57,107.85,105.47,107.34,107.3,54521887
2024-08-29,105.37,106.29,104.65,105.16,105.09,200146577
2024-08-30,104.02,106.53,103.08,103.87,103.81,68163147
2024-09-02,107.2,108.91,104.15,106.51,106.7,38692287
2024-09-03,105.98,106.79,104.33,105.63,105.67,61166249
2024-09-04,108.47,111.34,107.47,110.04,110.05,28456667
2024-09-05,109.56,112.4,108.88,110.08,110.05,81598457
2024-09-06,111.03,112.93,109.54,110.94,111.21,99575164
2024-09-09,114.14,115.92,112.06,114.27,114.42,54511205
2024-09-10,114.92,117.48,113.69,114.59,114.51,63607713
2024-09-11,113.13,115.07,110.43,112.59,112.56,103623803
2024-09-12,112.83,114.69,110.61,112.42,112.4,40646498
2024-09-13,112.26,113.02,110.02,112.4,112.42,47225697
2024-09-16,108.51,110.11,107.74,109.72,109.64,69244782
2024-09-17,108.97,111.91,107.21,109.27,109.31,57637357
2024-09-18,108.13,109.8,107.36,107.87,108.02,67669441
2024-09-19,109.01,110.93,107.95,109.72,109.58,48191155
2024-09-20,110.26,111.93,107.82,109.84,109.72,80842097
2024-09-23,109.93,110.2,107.57,109.33,109.28,71183178
2024-09-24,109.26,111.52,108.57,109.17,109.13,90894981
2024-09-25,107.65,110.34,105.32,109.66,109.88,80449361
2024-09-26,110.09,113.19,109.84,110.94,111.05,80626682
2024-09-27,110.24,111.77,107.34,109.01,109.11,45208292
2024-09-30,106.68,107.85,104.05,107.03,107.0,89112102
2024-10-01,107.93,109.42,106.44,109.23,109.2,66798783
2024-10-02,109.27,111.52,106.28,108.47,108.31,70751851
2024-10-03,105.8,106.35,104.17,105.79,105.87,108243210
2024-10-04,107.39,107.63,104.57,106.68,106.74,58304872
2024-10-07,107.8,109.87,105.82,107.63,107.76,120349815
2024-10-08,105.04,106.02,102.91,104.75,104.73,124344317
2024-10-09,105.46,106.55,104.55,105.23,105.21,97608313
2024-10-10,107.13,107.87,104.67,106.68,106.7,53211302
2024-10-11,108.92,111.27,106.73,107.45,107.54,34892973
2024-10-14,109.36,110.25,106.06,108.73,108.57,109407597
2024-10-15,105.06,106.7,104.38,106.06,106.14,77981598
2024-10-16,107.03,107.93,106.03,106.74,106.74,57781519
2024-10-17,106.94,107.57,103.92,106.21,106.1,113095764
2024-10-18,106.1,107.01,104.62,105.34,105.12,55475556
2024-10-21,106.78,107.37,105.75,107.05,107.04,64652952
2024-10-22,110.76,111.29,107.99,109.99,110.15,90125193
2024-10-23,114.28,115.54,113.1,113.65,113.84,50791403
2024-10-24,118.22,120.84,115.86,116.43,116.47,72180490
2024-10-25,115.72,116.52,114.26,116.25,116.48,109802810
2024-10-28,116.68,117.76,115.89,117.04,117.04,80751527
2024-10-29,118.5,121.43,117.71,118.72,118.83,116057682
2024-10-30,118.68,121.7,118.54,119.03,118.98,111525017
2024-10-31,118.73,121.43,117.56,119.37,119.31,75203406
2024-11-01,119.2,122.03,118.17,121.21,121.12,33103156
2024-11-04,120.81,122.47,120.6,121.13,120.88,50930798
2024-11-05,119.87,120.6,117.7,119.6,119.76,97969387
2024-11-06,118.42,119.25,116.52,118.77,118.69,43593153
2024-11-07,121.58,122.81,119.86,120.19,120.09,66896437
2024-11-08,120.26,122.04,119.21,120.25,120.1,84432831
2024-11-11,121.98,123.15,118.38,121.04,121.02,125441292
2024-11-12,122.76,124.68,120.73,122.56,122.78,61327675
2024-11-13,122.4,123.39,120.47,121.79,122.05,59875500
2024-11-14,123.73,124.88,122.02,123.52,123.31,73635857
2024-11-15,125.44,127.95,123.67,124.42,124.38,84801026
2024-11-18,121.78,124.47,119.25,121.74,121.61,71058375
2024-11-19,125.37,126.46,122.13,125.0,125.12,108281252
2024-11-20,124.2,126.03,121.1,123.93,123.97,56700768
2024-11-21,120.14,121.27,119.37,120.35,120.27,78221491
2024-11-22,118.45,118.72,117.16,118.16,118.17,87646577
2024-11-25,117.62,119.82,115.5,116.06,116.0,65196554
2024-11-26,116.03,116.81,115.06,116.22,116.41,100623576
2024-11-27,115.99,117.29,114.66,115.7,115.77,79013885
2024-11-28,115.92,117.39,113.19,115.05,115.13,98848078
2024-11-29,117.19,117.83,115.75,116.4,116.09,80272295
2024-12-02,117.17,117.56,114.46,117.16,117.16,85561012
2024-12-03,116.2,118.99,115.8,117.89,118.13,60108484
2024-12-04,119.18,122.02,118.67,118.81,118.97,60142576
2024-12-05,118.59,122.09,116.04,120.19,119.97,115125965
2024-12-06,116.79,117.97,113.7,115.77,115.73,93683002
2024-12-09,115.18,115.4,113.97,115.06,114.92,52428498
2024-12-10,111.35,113.06,108.99,110.68,110.87,79901155
2024-12-11,110.21,111.16,109.51,110.81,110.83,32676837
2024-12-12,109.81,112.4,109.26,110.85,110.76,61350851
2024-12-13,113.18,115.34,111.61,113.0,113.01,104988182
2024-12-16,115.47,116.79,114.38,115.5,115.2,71785833
2024-12-17,115.63,116.92,113.81,115.97,115.85,78159964
2024-12-18,115.04,115.29,114.27,114.98,114.99,26095285
2024-12-19,117.97,118.16,114.08,116.04,116.14,65378885
2024-12-20,115.57,116.88,112.77,115.0,114.78,84426673
2024-12-23,115.77,118.34,114.47,115.05,115.0,88264639
2024-12-24,117.75,118.56,116.92,117.16,117.28,105036994
2024-12-25,117.07,118.8,114.7,116.04,115.87,69678924
2024-12-26,117.66,119.84,115.35,117.79,117.82,70775194
2024-12-27,117.82,119.58,115.86,119.29,119.3,47051700
2024-12-30,117.18,117.86,115.09,117.31,117.51,69818957
2024-12-31,120.02,121.09,118.16,119.44,119.41,48227859
2025-01-01,120.3,123.07,119.5,121.0,120.98,39280710
2025-01-02,121.15,122.68,119.48,121.28,121.38,51299209
2025-01-03,119.18,121.91,118.48,119.68,119.52,127170388
2025-01-06,118.96,121.56,115.72,117.9,117.87,68223678
2025-01-07,117.34,119.59,116.15,116.81,116.76,80999678
2025-01-08,118.48,121.42,117.07,118.01,118.0,62662577
2025-01-09,116.49,118.71,114.53,116.05,116.15,40076705
2025-01-10,117.0,119.53,115.51,117.02,117.09,104076656
2025-01-13,114.62,117.03,112.72,114.49,114.4,35065535
2025-01-14,113.31,116.23,112.01,114.12,114.14,61763382
2025-01-15,112.9,116.71,110.29,114.4,114.57,73579974
2025-01-16,119.71,122.51,117.07,119.6,119.5,81301095
2025-01-17,116.95,118.4,114.14,116.72,116.74,58161507
2025-01-20,120.78,122.75,117.98,119.91,119.89,39417173
2025-01-21,121.42,123.04,118.33,120.29,120.28,56662094
2025-01-22,122.38,125.0,119.34,121.24,121.04,57709558
2025-01-23,120.82,122.93,119.44,121.55,121.72,57220108
2025-01-24,122.32,125.12,121.25,122.58,122.49,105320556
2025-01-27,122.65,125.13,120.44,122.3,122.42,49044455
2025-01-28,127.51,130.58,125.4,125.6,125.52,83331852
2025-01-29,125.73,126.61,124.48,124.63,124.55,79272562
2025-01-30,128.1,130.41,124.52,127.25,127.4,104967144
2025-01-31,125.55,128.25,125.28,125.84,125.96,71585458
2025-02-03,125.09,128.71,123.39,125.76,125.79,98927172
2025-02-04,124.0,126.82,121.47,123.41,123.51,70612774
2025-02-05,123.66,126.32,122.95,124.48,124.45,87315281
2025-02-06,127.64,129.72,124.77,127.82,127.82,44321005
2025-02-07,127.61,128.34,126.9,127.7,127.62,29787557
2025-02-10,128.52,131.66,124.48,127.31,127.42,85595226
2025-02-11,124.57,125.72,122.16,124.83,124.75,87217256
2025-02-12,122.55,126.66,121.72,124.37,124.56,88580693
2025-02-13,121.28,123.72,120.36,120.91,120.88,62412260
2025-02-14,118.5,120.38,117.48,119.0,119.0,126329162
2025-02-17,119.57,120.29,118.28,119.54,119.63,63849635
2025-02-18,122.4,123.14,121.56,122.46,122.47,86903279
2025-02-19,128.66,131.65,125.45,128.87,128.84,92352316
2025-02-20,128.18,129.88,126.75,127.58,127.57,136872135
2025-02-21,129.77,131.39,127.05,130.98,131.09,67123066
2025-02-24,131.2,134.01,130.57,131.61,131.52,59672459
2025-02-25,131.85,132.77,128.09,131.31,131.3,44395460
2025-02-26,131.91,135.32,131.06,132.4,132.4,129129601
2025-02-27,131.33,133.72,129.87,132.61,132.72,86919458
2025-02-28,133.46,134.24,131.01,132.93,132.92,87887668
2025-03-03,132.9,133.31,131.5,132.01,132.25,223259461
2025-03-04,128.76,130.5,126.1,128.79,128.77,84036713
2025-03-05,123.84,126.8,122.9,125.32,125.29,47544952
2025-03-06,127.4,129.82,125.06,126.86,126.84,70029869
2025-03-07,125.03,127.82,123.25,126.29,126.12,53320147
2025-03-10,125.23,126.38,123.06,124.99,124.86,65296221
2025-03-11,124.4,125.98,124.11,125.07,125.0,65142798
2025-03-12,126.05,127.9,125.41,126.93,127.07,61070539
2025-03-13,127.06,130.36,126.44,127.4,127.39,46055133
2025-03-14,125.82,126.58,124.78,125.96,125.9,130956300
2025-03-17,128.33,132.01,127.76,128.83,128.99,83269715
2025-03-18,133.07,134.25,129.54,132.6,132.81,69308870
2025-03-19,133.49,134.27,131.71,133.85,134.02,97774260
2025-03-20,137.08,138.03,134.1,136.28,136.16,88443299
2025-03-21,139.66,139.99,138.08,139.42,139.35,82597537
2025-03-24,141.75,145.19,140.67,142.35,142.61,95319789
2025-03-25,143.25,145.91,141.38,144.0,144.03,78599494
2025-03-26,144.18,146.94,143.02,145.62,145.58,94828085
2025-03-27,147.31,149.8,145.7,147.06,147.16,97619514
2025-03-28,143.94,146.57,142.23,144.24,144.39,79395339
2025-03-31,144.06,149.58,142.17,146.14,146.06,69432151
2025-04-01,142.22,146.12,138.72,142.68,142.71,128140503
2025-04-02,139.96,143.16,139.07,140.72,140.85,63448120
2025-04-03,145.49,148.49,142.29,144.13,143.96,86008650
2025-04-04,144.89,149.32,144.23,146.39,146.39,86691518
2025-04-07,149.13,152.35,147.72,150.43,150.26,60590787
2025-04-08,150.76,153.46,147.03,149.76,149.61,56528802
2025-04-09,147.95,148.37,145.99,146.75,146.67,66263545
2025-04-10,145.53,148.99,143.36,146.18,146.25,63131017
2025-04-11,145.96,150.05,144.36,146.52,146.47,45021601
2025-04-14,147.34,147.78,146.47,146.79,146.7,59707929
2025-04-15,147.79,153.05,144.34,149.89,149.9,82324286
2025-04-16,147.32,152.47,145.71,148.98,148.81,116812299
2025-04-17,149.74,150.96,146.78,150.0,150.06,91060587
2025-04-18,148.79,150.81,145.8,147.42,147.58,30194235
2025-04-21,148.3,152.14,144.81,148.68,148.67,93873151
2025-04-22,148.85,152.43,147.57,148.76,148.73,61690810
2025-04-23,147.83,148.43,145.23,146.83,146.89,87888251
2025-04-24,148.12,149.51,143.47,146.28,145.98,74629865
2025-04-25,145.35,148.45,144.01,145.86,145.94,70108738
2025-04-28,145.2,146.13,143.79,145.21,145.67,72363759
2025-04-29,151.63,152.96,146.26,149.99,149.97,74413665
2025-04-30,148.42,150.02,146.29,149.79,149.77,120064590
2025-05-01,150.12,150.82,146.58,149.2,149.31,74485691
2025-05-02,142.86,145.82,140.51,143.74,143.97,109664506
2025-05-05,141.59,143.95,138.55,141.51,141.64,104214905
2025-05-06,140.7,143.24,137.64,140.9,140.6,94722735
2025-05-07,138.43,141.97,136.42,139.23,139.31,40131899
2025-05-08,141.96,144.37,140.82,142.8,143.17,110864589
2025-05-09,142.68,143.76,142.22,142.45,142.53,63893821
2025-05-12,146.72,146.93,143.56,145.85,145.68,96350507
2025-05-13,145.97,146.95,142.93,146.08,146.12,53362146
2025-05-14,146.31,147.55,144.52,146.24,146.06,49536620
2025-05-15,146.58,147.35,145.35,146.08,146.26,149788480
2025-05-16,145.3,146.37,144.15,146.15,146.01,53653357
2025-05-19,151.48,152.21,148.82,150.81,150.82,112014176
2025-05-20,145.42,147.89,141.66,144.71,144.59,78173852
2025-05-21,141.83,144.12,138.94,139.65,139.58,64744327
2025-05-22,138.04,141.6,135.88,138.36,138.56,73832425
2025-05-23,138.07,141.25,135.44,138.45,138.47,47565373
2025-05-26,140.9,142.96,136.96,140.25,140.17,74639815
2025-05-27,142.21,142.82,140.97,141.51,141.35,51343020
2025-05-28,140.15,142.64,136.89,140.6,140.34,65305926
2025-05-29,142.92,143.62,140.71,143.27,143.09,103683497
2025-05-30,146.49,148.15,143.18,146.01,146.03,81978322
2025-06-02,145.84,148.08,145.5,146.56,146.71,44644380
2025-06-03,148.83,150.87,146.87,149.19,149.11,101039240
2025-06-04,150.08,151.23,147.6,149.99,150.23,74813862
2025-06-05,149.44,152.05,147.31,148.55,148.45,62036521
2025-06-06,149.95,153.69,148.25,150.5,150.46,97399864
2025-06-09,149.2,153.8,147.06,150.87,150.7,70736784
2025-06-10,149.2,153.36,147.07,150.94,151.09,49874340
2025-06-11,153.89,157.22,153.58,155.06,155.39,143197029
2025-06-12,147.27,148.7,145.57,148.44,148.18,74547574
2025-06-13,144.63,147.42,143.74,144.76,144.71,72893778
2025-06-16,140.76,143.76,137.52,141.77,141.95,65085468
2025-06-17,140.31,141.96,136.88,140.91,140.7,113349517
2025-06-18,139.67,141.57,138.53,140.32,140.4,62413439
2025-06-19,136.27,139.83,135.56,136.63,136.8,43673659
2025-06-20,135.35,137.52,133.45,134.29,134.3,59142567
2025-06-23,132.81,134.46,130.63,132.28,132.36,119325997
2025-06-24,138.34,140.54,135.29,138.33,138.57,100357054
2025-06-25,142.56,144.52,140.7,142.95,143.23,68595891
2025-06-26,141.59,143.7,141.26,141.96,141.95,121283091
2025-06-27,141.38,142.5,140.82,141.1,141.02,97443029
2025-06-30,138.76,140.36,137.38,138.27,138.14,68318584
2025-07-01,132.94,136.0,130.11,133.66,133.79,70768901
2025-07-02,133.47,133.73,131.32,133.44,133.26,84162488
2025-07-03,129.53,133.76,127.65,131.13,131.09,56054682
2025-07-04,131.15,132.17,129.85,130.98,131.0,75118351
2025-07-07,127.91,130.13,124.36,127.32,127.26,83551882
2025-07-08,125.43,127.71,124.31,125.65,125.68,41556333
2025-07-09,127.41,129.54,123.39,126.04,126.36,70191414
2025-07-10,126.26,128.91,123.42,126.93,126.91,67452149
2025-07-11,128.11,131.19,126.33,127.94,127.89,107480767
2025-07-14,124.97,126.65,122.16,125.0,125.12,39327112
2025-07-15,126.91,129.35,125.94,126.99,127.02,65625281
2025-07-16,125.14,127.48,123.04,125.23,125.41,63362612
2025-07-17,126.8,127.65,126.33,126.72,126.74,104953033
2025-07-18,127.4,128.39,125.19,126.76,126.72,73865569
2025-07-21,124.73,126.13,122.94,123.71,123.49,140628440
2025-07-22,123.06,124.01,122.75,123.06,122.86,94562670
2025-07-23,124.54,125.76,123.79,123.93,123.7,64968989
2025-07-24,124.83,126.66,123.74,125.36,125.41,81562423
2025-07-25,125.67,127.62,123.2,125.1,124.93,66258518
2025-07-28,128.07,129.46,126.54,128.65,128.82,101319282
2025-07-29,131.93,134.6,129.99,131.07,131.07,47050378
2025-07-30,132.25,133.78,127.29,130.52,130.49,56215612
2025-07-31,132.26,134.73,129.15,132.36,132.25,87968569
2025-08-01,135.3,137.51,134.76,137.11,137.19,115180777
2025-08-04,141.63,143.84,140.08,142.1,141.98,34702061
2025-08-05,140.08,140.31,136.75,139.05,138.91,121334723
2025-08-06,137.27,139.63,134.27,136.81,136.98,71410207
2025-08-07,140.79,142.09,139.21,140.58,140.63,38788812
2025-08-08,138.83,142.13,135.38,137.99,137.96,26229464
2025-08-11,135.2,136.39,134.27,134.81,134.89,43912674
2025-08-12,134.67,136.63,132.49,133.69,133.69,74484527
2025-08-13,135.51,136.48,132.32,134.77,134.82,73289972
2025-08-14,135.81,137.97,132.42,134.58,134.47,93607290
2025-08-15,133.36,134.99,130.27,133.07,133.35,61878179
2025-08-18,132.24,133.55,131.25,131.53,131.45,50890380
2025-08-19,129.67,130.68,129.0,129.91,130.11,64903910
2025-08-20,127.47,128.4,127.19,127.93,127.9,75887479
2025-08-21,134.72,135.24,132.6,133.35,133.46,81309152
2025-08-22,134.3,137.66,133.98,134.13,134.23,56899153
2025-08-25,137.0,138.5,134.56,136.35,136.5,102821498
2025-08-26,135.31,135.45,133.36,135.21,135.1,60340241
2025-08-27,134.35,138.04,132.09,134.82,134.97,55317374
2025-08-28,133.17,133.37,131.8,133.16,133.41,62032043
2025-08-29,128.11,129.52,126.87,127.01,126.98,109254735
2025-09-01,124.37,126.63,121.83,123.95,123.96,71593862
2025-09-02,118.8,122.79,118.53,120.03,119.97,58815674
2025-09-03,115.17,117.41,112.66,115.32,115.28,103712829
2025-09-04,114.13,115.51,112.74,112.92,113.11,158768966
2025-09-05,115.55,118.52,113.96,115.7,115.58,80711174
2025-09-08,114.41,115.88,111.83,115.66,115.55,115507212
2025-09-09,119.77,122.73,116.68,118.43,118.62,107782509
2025-09-10,119.85,122.41,117.5,119.36,119.43,60673935
2025-09-11,121.06,123.93,118.96,121.11,121.36,75702416
2025-09-12,118.95,120.06,118.48,119.21,119.16,47875193
2025-09-15,121.18,121.71,118.33,120.4,120.41,69808677
2025-09-16,121.64,124.11,118.95,122.04,121.96,60239090
2025-09-17,121.67,123.3,117.89,120.84,120.85,65136041
2025-09-18,122.51,124.17,120.69,122.11,121.9,57686596
2025-09-19,123.6,126.47,122.28,123.42,123.5,67829976
2025-09-22,122.37,124.31,119.93,122.26,122.3,90357096
2025-09-23,119.74,120.88,118.06,119.87,119.86,71928023
2025-09-24,118.13,119.38,116.55,117.39,117.35,39054476
2025-09-25,117.02,118.12,116.42,117.63,117.52,57762854
2025-09-26,117.22,119.04,116.63,118.38,118.46,44066433
2025-09-29,117.18,117.7,115.35,116.75,116.62,81688169
2025-09-30,117.3,119.7,116.27,116.86,116.92,89447261
2025-10-01,118.46,120.58,117.95,118.12,118.37,82045993
2025-10-02,119.79,121.43,119.23,119.5,119.67,56934220
2025-10-03,122.7,124.16,119.84,122.94,122.75,81768083
2025-10-06,126.45,128.6,125.5,125.85,125.78,63621287
2025-10-07,123.63,126.2,123.28,123.66,123.71,50355568
2025-10-08,127.15,130.35,125.64,127.52,127.51,97238194
2025-10-09,126.13,128.15,125.26,126.36,126.19,99862858
2025-10-10,130.38,133.08,125.72,128.82,128.87,104543320
2025-10-13,127.69,130.75,124.77,129.04,129.04,60616437
2025-10-14,128.53,130.12,126.77,128.14,128.39,113325580
2025-10-15,122.84,126.8,121.4,124.1,124.06,63100855
2025-10-16,123.69,125.04,122.45,123.77,123.91,94274767
2025-10-17,120.08,121.66,119.85,120.4,120.24,62719266
2025-10-20,121.03,123.59,120.06,122.57,122.44,69345021
2025-10-21,126.31,128.01,125.52,126.02,126.11,32139180
2025-10-22,123.99,126.03,123.56,124.28,124.41,67479138
2025-10-23,123.44,127.12,121.65,125.01,124.89,77429636
2025-10-24,124.07,125.47,123.03,123.44,123.45,64972931
2025-10-27,123.16,123.93,121.69,122.11,121.94,138677894
2025-10-28,124.99,127.71,122.33,123.88,123.86,49930147
2025-10-29,124.12,125.27,122.41,123.85,123.95,61573690
2025-10-30,127.88,130.84,127.3,127.85,127.79,54640900
2025-10-31,127.81,128.57,126.66,126.8,126.77,61569472
2025-11-03,130.46,132.35,128.43,129.16,129.01,107606675
2025-11-04,130.32,132.13,128.58,129.44,129.36,125813322
2025-11-05,130.63,134.11,127.99,131.37,131.6,58686557
2025-11-06,130.53,131.1,127.38,130.38,130.39,58232025
2025-11-07,130.66,133.65,128.92,130.32,130.19,50023509
2025-11-10,128.69,131.9,127.31,130.11,130.07,118473345
2025-11-11,128.58,130.52,125.9,128.22,128.02,111034354
2025-11-12,131.59,133.33,127.73,129.82,129.68,72268943
2025-11-13,131.91,132.15,130.69,131.4,131.58,46009752
2025-11-14,134.05,135.78,132.4,132.88,132.86,47472766
2025-11-17,136.81,137.82,135.09,136.66,136.92,79615470
2025-11-18,140.28,141.63,138.24,140.34,140.33,90899671
2025-11-19,139.78,142.09,138.85,139.46,139.45,36391580
2025-11-20,139.77,142.28,138.65,140.46,140.55,67022584
2025-11-21,138.15,139.41,137.0,138.96,138.58,132143925
2025-11-24,140.13,140.52,138.07,139.08,139.1,69502303
2025-11-25,138.78,139.54,135.99,137.65,137.64,126325441
2025-11-26,140.94,142.57,138.59,141.78,141.99,94127877
2025-11-27,143.61,145.85,140.89,142.78,142.92,51315366
2025-11-28,142.21,143.03,141.38,142.28,142.12,67697764
2025-12-01,145.73,148.96,144.93,145.44,145.62,71696729
2025-12-02,140.31,141.16,137.03,139.93,139.89,53737391
2025-12-03,135.81,136.24,133.32,135.01,134.88,53411939
2025-12-04,137.08,140.1,136.67,137.02,137.04,127085122
2025-12-05,138.39,139.51,136.24,137.23,137.2,53272054
2025-12-08,138.16,139.71,135.11,137.91,138.12,109392325
2025-12-09,135.22,138.47,132.15,134.72,134.76,64374561
2025-12-10,134.05,137.91,131.1,134.72,134.75,74329978
2025-12-11,141.54,144.11,137.57,139.73,139.86,91298436
2025-12-12,142.28,142.66,140.3,141.88,142.04,60824494
2025-12-15,142.99,145.17,140.78,142.38,142.49,91492282
2025-12-16,139.96,144.82,139.17,141.32,141.52,36643560
2025-12-17,139.69,143.72,137.37,140.39,140.47,87477857
2025-12-18,136.17,136.66,133.14,135.17,135.19,31610918
2025-12-19,136.09,137.52,135.22,135.86,136.03,69275531
2025-12-22,136.42,139.19,133.38,138.0,137.99,101136709
2025-12-23,135.04,135.6,132.88,134.2,134.21,93250691
2025-12-24,132.24,135.02,131.95,132.68,132.9,47610077
2025-12-25,131.1,132.09,128.85,130.0,130.21,49804511
2025-12-26,127.75,129.0,124.96,127.82,127.82,58936046
2025-12-29,128.16,128.56,125.05,128.0,127.94,80050978
2025-12-30,124.21,125.82,121.77,123.34,123.52,36829954
2025-12-31,124.1,125.37,121.12,124.77,124.87,74653683
